accessionYear,artistGender,artistNationality,culture,department,isHighlight,isTimelineWork,objectEndDate,objectID,objectName
1911,"","","",European Sculpture and Decorative Arts,false,false,1899,219118,Fragment
1911,"","","",European Sculpture and Decorative Arts,false,false,1815,219122,Piece
1909,"","","",European Sculpture and Decorative Arts,false,false,1699,216272,Piece
1909,"","","",European Sculpture and Decorative Arts,false,false,1814,216309,Hand screen
1909,"","","",European Sculpture and Decorative Arts,false,false,1799,216402,Ribbon
1909,"","","",European Sculpture and Decorative Arts,false,false,1699,216488,Band
1909,"","","",European Sculpture and Decorative Arts,false,false,1699,216503,Fragment
1909,"","","",European Sculpture and Decorative Arts,false,false,1815,216582,Fragment
1909,"","","",European Sculpture and Decorative Arts,false,false,1799,216637,Piece
1909,"","","",European Sculpture and Decorative Arts,false,false,1899,216746,Fragment
1909,"","","",European Sculpture and Decorative Arts,false,false,1899,216761,Fragment
1909,"","","",European Sculpture and Decorative Arts,false,false,1699,217406,Piece
1909,"","","",European Sculpture and Decorative Arts,false,false,1899,217451,Piece
1909,"","","",European Sculpture and Decorative Arts,false,false,1899,217489,Piece
1909,"","","",European Sculpture and Decorative Arts,false,false,1899,217501,Piece
1909,"","","",European Sculpture and Decorative Arts,false,false,1899,217517,Piece
1909,"","","",European Sculpture and Decorative Arts,false,false,1799,217761,Fragment
1909,"","","",European Sculpture and Decorative Arts,false,false,1799,217763,Fragment
1921,"","","",European Sculpture and Decorative Arts,false,false,1924,221378,Fragment
1909,"","","",European Sculpture and Decorative Arts,false,false,1899,218367,Fragment
1909,"","","",European Sculpture and Decorative Arts,false,false,1899,218391,Collar
1909,"","","",European Sculpture and Decorative Arts,false,false,1899,218406,Collar
1909,"","","",European Sculpture and Decorative Arts,false,false,1899,218415,Fragment
1910,"","","",European Sculpture and Decorative Arts,false,false,1924,218659,Fragment
1920,"","","",European Sculpture and Decorative Arts,false,false,1760,220438,Piece
1920,"","","",European Sculpture and Decorative Arts,false,false,1760,220526,Piece
1920,"","","",European Sculpture and Decorative Arts,false,false,1615,220610,Piece
1920,"","","",European Sculpture and Decorative Arts,false,false,1699,220701,Fragment
1913,"",Italian,"",European Sculpture and Decorative Arts,false,false,1865,219531,Furnishing textile
1913,"","","",European Sculpture and Decorative Arts,false,false,1799,219568,Fragment
1913,"","","",European Sculpture and Decorative Arts,false,false,1799,219578,Border
1913,"","","",European Sculpture and Decorative Arts,false,false,1699,219597,Fragment
1914,"","","",European Sculpture and Decorative Arts,false,false,1799,219680,Border
1914,"","","",European Sculpture and Decorative Arts,false,false,1899,219715,Piece
1914,"","","",European Sculpture and Decorative Arts,false,false,1615,219735,Maniple
1917,"","","",European Sculpture and Decorative Arts,false,false,1699,219860,Cover
1917,"","","",European Sculpture and Decorative Arts,false,false,1599,219912,Mitre
1919,"","","",European Sculpture and Decorative Arts,false,false,1845,220012,Sample
1920,"","","",European Sculpture and Decorative Arts,false,false,1865,220131,Skirt panel
1920,"","","",European Sculpture and Decorative Arts,false,false,1725,220155,Piece
1920,"","","",European Sculpture and Decorative Arts,false,false,1792,220180,Piece
1911,"","","",European Sculpture and Decorative Arts,false,false,1850,219229,Sample
1911,"","","",European Sculpture and Decorative Arts,false,false,1815,219343,Sample
1912,"","","",European Sculpture and Decorative Arts,false,false,1799,219387,Strip
1935,"","","",European Sculpture and Decorative Arts,false,false,1620,223032,Piece
1935,"",French,"",European Sculpture and Decorative Arts,false,false,1815,223035,Sample
1935,"",Netherlandish,"",European Sculpture and Decorative Arts,false,false,1693,223048,Tapestry
1909,"","","",European Sculpture and Decorative Arts,false,false,1699,216957,Piece
1909,"","","",European Sculpture and Decorative Arts,false,false,1699,216962,Piece
1928,"","","",European Sculpture and Decorative Arts,false,false,1799,222154,Fragment
1930,"","","",European Sculpture and Decorative Arts,false,false,1599,222329,Orphrey
1930,"","","",European Sculpture and Decorative Arts,false,false,1799,222417,Needle sheath
1930,"","","",European Sculpture and Decorative Arts,false,false,1699,222452,Border
1930,"","","",European Sculpture and Decorative Arts,false,false,1699,222476,Cuffs
1930,"","","",European Sculpture and Decorative Arts,false,false,1699,222493,Tassels
1930,"","","",European Sculpture and Decorative Arts,false,false,1699,222500,Bag
1933,"","","",European Sculpture and Decorative Arts,false,false,1600,222612,Chasuble fragment
1933,"","","",European Sculpture and Decorative Arts,false,false,1865,222662,Border
1924,"","","",European Sculpture and Decorative Arts,false,false,1899,221504,Cap
1924,"",French,"",European Sculpture and Decorative Arts,false,false,1770,221594,Piece
1925,"","","",European Sculpture and Decorative Arts,false,false,1615,221650,Sampler
1926,"","","",European Sculpture and Decorative Arts,false,false,1783,221838,Floral print
1926,"","","",European Sculpture and Decorative Arts,false,false,1780,221873,Piece
1926,"","","",European Sculpture and Decorative Arts,false,false,1799,221877,Fragment
1926,"","","",European Sculpture and Decorative Arts,false,false,1765,221888,Cover
1926,"","","",European Sculpture and Decorative Arts,false,false,1799,221924,Piece
1926,"","","",European Sculpture and Decorative Arts,false,false,1790,221949,Furnishing textile
1926,"","","",European Sculpture and Decorative Arts,false,false,1790,221951,Print
1926,"",French,"",European Sculpture and Decorative Arts,false,false,1790,221964,Furnishing textile
1926,"","","",European Sculpture and Decorative Arts,false,false,1790,221987,Print
1920,"","","",European Sculpture and Decorative Arts,false,false,1799,220743,Alb trimming
1920,"","","",European Sculpture and Decorative Arts,false,false,1815,220747,Veil
1920,"","","",European Sculpture and Decorative Arts,false,false,1599,220836,Strip
1920,"","","",European Sculpture and Decorative Arts,false,false,1599,220886,Insertion
1920,"","","",European Sculpture and Decorative Arts,false,false,1599,220896,Insertion
1920,"","","",European Sculpture and Decorative Arts,false,false,1599,220958,Edging
1920,"","","",European Sculpture and Decorative Arts,false,false,1699,220970,Edging
1920,"","","",European Sculpture and Decorative Arts,false,false,1550,220998,Edging
1920,"","","",European Sculpture and Decorative Arts,false,false,1599,221119,Edging
1920,"","","",European Sculpture and Decorative Arts,false,false,1665,221187,Tassels
1921,"","","",European Sculpture and Decorative Arts,false,false,1699,221230,Tassel
1921,"","","",European Sculpture and Decorative Arts,false,false,1699,221256,Tassel
1921,"","","",European Sculpture and Decorative Arts,false,false,1699,221260,Tassel
1921,"","","",European Sculpture and Decorative Arts,false,false,1699,221280,Tassel
1921,"","","",European Sculpture and Decorative Arts,false,false,1699,221284,Tassel
1920,"","","",European Sculpture and Decorative Arts,false,false,1770,220244,Piece
1920,"","","",European Sculpture and Decorative Arts,false,false,1760,220359,Piece
1920,"","","",European Sculpture and Decorative Arts,false,false,1755,220362,Piece
1920,"","","",European Sculpture and Decorative Arts,false,false,1710,220372,Piece
1920,"","","",European Sculpture and Decorative Arts,false,false,1760,220387,Piece
1936,"","","",European Sculpture and Decorative Arts,false,false,1899,223791,Piece
1936,"","","",European Sculpture and Decorative Arts,false,false,1899,223794,Piece
1936,"","","",European Sculpture and Decorative Arts,false,false,1899,223818,Piece
1936,"","","",European Sculpture and Decorative Arts,false,false,1899,223918,Piece
1936,"","","",European Sculpture and Decorative Arts,false,false,1799,223948,Piece
1936,"","","",European Sculpture and Decorative Arts,false,false,1899,223969,Piece
1936,"","","",European Sculpture and Decorative Arts,false,false,1799,223980,Piece
1936,"","","",European Sculpture and Decorative Arts,false,false,1820,223134,Sample
1936,"","","",European Sculpture and Decorative Arts,false,false,1765,223174,Piece
1936,"","","",European Sculpture and Decorative Arts,false,false,1649,223190,Piece
1936,"","","",European Sculpture and Decorative Arts,false,false,1770,223214,Piece
1936,"","","",European Sculpture and Decorative Arts,false,false,1770,223245,Piece
1936,"","","",European Sculpture and Decorative Arts,false,false,1770,223305,Piece
1936,"","","",European Sculpture and Decorative Arts,false,false,1760,223323,Piece
1936,"","","",European Sculpture and Decorative Arts,false,false,1799,223377,Piece
1936,"","","",European Sculpture and Decorative Arts,false,false,1699,223411,Piece
1936,"","","",European Sculpture and Decorative Arts,false,false,1699,223434,Piece
1936,"","","",European Sculpture and Decorative Arts,false,false,1699,223506,Piece
1936,"","","",European Sculpture and Decorative Arts,false,false,1699,223549,Piece
1933,"","","",European Sculpture and Decorative Arts,false,false,1699,222711,Border
1933,"","","",European Sculpture and Decorative Arts,false,false,1799,222755,Edging
1933,"","","",European Sculpture and Decorative Arts,false,false,1715,222786,Lappets and cap edging
1936,"","","",European Sculpture and Decorative Arts,false,false,1841,224277,Piece
1936,"","","",European Sculpture and Decorative Arts,false,false,1899,224282,Piece
1936,"","","",European Sculpture and Decorative Arts,false,false,1899,224298,Sampler
1936,"","","",European Sculpture and Decorative Arts,false,false,1799,224356,Piece
1936,"","","",European Sculpture and Decorative Arts,false,false,1755,224404,Piece
1936,"","","",European Sculpture and Decorative Arts,false,false,1599,224439,Piece
1936,"","","",European Sculpture and Decorative Arts,false,false,1815,224466,Border
1936,"","","",European Sculpture and Decorative Arts,false,false,1899,224595,Galloon
1936,"","","",European Sculpture and Decorative Arts,false,false,1899,224624,Galloon
1921,"","","",European Sculpture and Decorative Arts,false,false,1699,221320,Tassels
1921,"","","",European Sculpture and Decorative Arts,false,false,1853,221333,Handkerchief
1936,"","","",European Sculpture and Decorative Arts,false,false,1815,224988,Galloon
1936,"","","",European Sculpture and Decorative Arts,false,false,1899,225033,Galloon
1936,"","","",European Sculpture and Decorative Arts,false,false,1799,225044,Piece
1936,"","","",European Sculpture and Decorative Arts,false,false,1799,225090,Piece
1936,"","","",European Sculpture and Decorative Arts,false,false,1799,225096,Piece
1936,"","","",European Sculpture and Decorative Arts,false,false,1799,225140,Passementerie
1936,"","","",European Sculpture and Decorative Arts,false,false,1899,225319,Piece
1936,"","","",European Sculpture and Decorative Arts,false,false,1699,224066,Piece
1936,"","","",European Sculpture and Decorative Arts,false,false,1815,224101,Piece
1940,"","","",European Sculpture and Decorative Arts,false,false,1815,226484,Border
1940,"","","",European Sculpture and Decorative Arts,false,false,1899,226493,Piece
1941,"","","",European Sculpture and Decorative Arts,false,false,1835,226539,Sampler
1941,"","","",European Sculpture and Decorative Arts,false,false,1599,226692,Runner
1941,"","","",European Sculpture and Decorative Arts,false,false,1699,226752,Panel
1927,"","","",European Sculpture and Decorative Arts,false,false,1799,222079,Strip
1927,"","","",European Sculpture and Decorative Arts,false,false,1750,222111,Upholstery panel
1951,"","","",European Sculpture and Decorative Arts,false,false,1765,227545,Cap crown
1952,"","","",European Sculpture and Decorative Arts,false,false,1799,227593,Cover
1953,"","","",European Sculpture and Decorative Arts,false,false,1615,227654,Piece
1953,"","","",European Sculpture and Decorative Arts,false,false,1799,227668,Lappets
1953,"",Netherlandish,"",European Sculpture and Decorative Arts,false,false,1520,227721,Tapestry
1954,"","","",European Sculpture and Decorative Arts,false,false,1615,227746,Table cover
1954,"","","",European Sculpture and Decorative Arts,false,false,1750,227750,Panels
1954,"","","",European Sculpture and Decorative Arts,false,false,1699,227751,Chasuble
1954,"","","",European Sculpture and Decorative Arts,false,false,1799,227766,Pillowcase
1955,"","","",European Sculpture and Decorative Arts,false,false,1740,227794,Dalmatic
1936,"","","",European Sculpture and Decorative Arts,false,false,1899,224633,Galloon
1936,"","","",European Sculpture and Decorative Arts,false,false,1815,224731,Sample
1936,"","","",European Sculpture and Decorative Arts,false,false,1815,224833,Sample
1936,"","","",European Sculpture and Decorative Arts,false,false,1924,224866,Fringe
1936,"","","",European Sculpture and Decorative Arts,false,false,1799,224867,Fringe
1936,"","","",European Sculpture and Decorative Arts,false,false,1799,224898,Fringe
1936,"","","",European Sculpture and Decorative Arts,false,false,1765,224911,Fringe
1936,"","","",European Sculpture and Decorative Arts,false,false,1865,224937,Fringe
1957,"","","",European Sculpture and Decorative Arts,false,false,1730,227936,Sampler
1957,"","","",European Sculpture and Decorative Arts,false,false,1832,227970,Sampler
1957,"","","",European Sculpture and Decorative Arts,false,false,1837,227977,Sampler
1957,"","","",European Sculpture and Decorative Arts,false,false,1837,228038,Sampler
1957,"","","",European Sculpture and Decorative Arts,false,false,1761,228071,Sampler
1957,"","","",European Sculpture and Decorative Arts,false,false,1817,228086,Sampler
1957,"","","",European Sculpture and Decorative Arts,false,false,1799,228121,Sampler
1936,"","","",European Sculpture and Decorative Arts,false,false,1899,225851,Piece
1936,"","","",European Sculpture and Decorative Arts,false,false,1899,225853,Piece
1936,"","","",European Sculpture and Decorative Arts,false,false,1899,225878,Piece
1936,"","","",European Sculpture and Decorative Arts,false,false,1899,225993,Piece
1936,"","","",European Sculpture and Decorative Arts,false,false,1899,226007,Piece
1936,"","","",European Sculpture and Decorative Arts,false,false,1899,226012,Piece
1936,"","","",European Sculpture and Decorative Arts,false,false,1899,226016,Piece
1936,"","","",European Sculpture and Decorative Arts,false,false,1799,226061,Garniture
1937,"","","",European Sculpture and Decorative Arts,false,false,1699,226104,Border
1937,"","","",European Sculpture and Decorative Arts,false,false,1899,226126,Border
1937,"","","",European Sculpture and Decorative Arts,false,false,1924,226159,Flounce fragment
1937,"","","",European Sculpture and Decorative Arts,false,false,1865,226234,Piece
1937,"","","",European Sculpture and Decorative Arts,false,false,1899,226244,Piece
1938,"","","",European Sculpture and Decorative Arts,false,false,1845,226248,Piece
1938,"","","",European Sculpture and Decorative Arts,false,false,1735,226311,Piece
1944,"","","",European Sculpture and Decorative Arts,false,false,1899,226988,Piece
1944,"","","",European Sculpture and Decorative Arts,false,false,1830,227036,Length
1945,"","","",European Sculpture and Decorative Arts,false,false,1774,227073,Cover
1946,"","","",European Sculpture and Decorative Arts,false,false,1874,227117,Handkerchief
1946,"","","",European Sculpture and Decorative Arts,false,false,1715,227119,Square
1946,"","","",European Sculpture and Decorative Arts,false,false,1699,227132,Piece
1946,"","","",European Sculpture and Decorative Arts,false,false,1599,227199,Piece
1946,"","","",European Sculpture and Decorative Arts,false,false,1499,227230,Panel
1946,"","","",European Sculpture and Decorative Arts,false,false,1465,227233,Piece
1948,"","","",European Sculpture and Decorative Arts,false,false,1899,227335,Flounce
1981,"","","",European Sculpture and Decorative Arts,false,false,1845,229731,Pattern
1936,"","","",European Sculpture and Decorative Arts,false,false,1899,225531,Ribbon
1936,"","","",European Sculpture and Decorative Arts,false,false,1899,225563,Ribbon
1957,"","","",European Sculpture and Decorative Arts,false,false,1801,228445,Sampler
1957,"","","",European Sculpture and Decorative Arts,false,false,1899,228504,Sampler
1957,"","","",European Sculpture and Decorative Arts,false,false,1860,228593,Sampler
1957,"","","",European Sculpture and Decorative Arts,false,false,1899,228649,Sampler
1957,"","","",European Sculpture and Decorative Arts,false,false,1799,228663,Sampler
1957,"","","",European Sculpture and Decorative Arts,false,false,1799,228130,Sampler
1957,"","","",European Sculpture and Decorative Arts,false,false,1899,228149,Sampler
1957,"","","",European Sculpture and Decorative Arts,false,false,1867,228202,Sampler
1957,"","","",European Sculpture and Decorative Arts,false,false,1818,228214,Sampler
1957,"","","",European Sculpture and Decorative Arts,false,false,1899,228240,Sampler
1957,"","","",European Sculpture and Decorative Arts,false,false,1899,228324,Sampler
1957,"","","",European Sculpture and Decorative Arts,false,false,1899,228337,Sampler
1957,"","","",European Sculpture and Decorative Arts,false,false,1808,228345,Sampler
1957,"","","",European Sculpture and Decorative Arts,false,false,1899,228430,Sampler
2002,"","","",European Sculpture and Decorative Arts,false,false,1799,230231,Fragment
2002,"","","",European Sculpture and Decorative Arts,false,false,1599,230239,Fragment
2002,"","","",European Sculpture and Decorative Arts,false,false,1699,230303,Fragment
2002,"","","",European Sculpture and Decorative Arts,false,false,1765,230360,Fragment
2002,"","","",European Sculpture and Decorative Arts,false,false,1799,230363,Fragment
2002,"","","",European Sculpture and Decorative Arts,false,false,1699,230376,Fragment
2002,"","","",European Sculpture and Decorative Arts,false,false,1799,230406,Fragment
1955,"","","",European Sculpture and Decorative Arts,false,false,1699,227842,Cover
1955,"","","",European Sculpture and Decorative Arts,false,false,1715,227877,Piece
1964,"","","",European Sculpture and Decorative Arts,false,false,1799,229103,Capelet
1967,"","","",European Sculpture and Decorative Arts,false,false,1821,229168,Sample book
1967,"","","",European Sculpture and Decorative Arts,false,false,1900,229230,Sample book
1968,"","","",European Sculpture and Decorative Arts,false,false,1615,229258,Towel
1971,"","","",European Sculpture and Decorative Arts,false,false,1835,229321,Piece
1971,"","","",European Sculpture and Decorative Arts,false,false,1915,229373,Piece
1983,"","","",European Sculpture and Decorative Arts,false,false,1799,229767,Picture
1983,"","","",European Sculpture and Decorative Arts,false,false,1584,229769,Coffin shield
2002,"","","",European Sculpture and Decorative Arts,false,false,1715,230057,Fragment
2002,"","","",European Sculpture and Decorative Arts,false,false,1599,230136,Fragment
1938,"","","",European Sculpture and Decorative Arts,false,false,1820,226375,Piece
1938,"","","",European Sculpture and Decorative Arts,false,false,1599,226391,Insertion
1938,"","","",European Sculpture and Decorative Arts,false,false,1599,226395,Edging
1938,"","","",European Sculpture and Decorative Arts,false,false,1599,226416,Band
2003,"",French,"",European Sculpture and Decorative Arts,false,false,1790,230935,Plate
2003,"",Swiss,"",European Sculpture and Decorative Arts,false,false,1740,230956,Medal
2004,"","","",European Sculpture and Decorative Arts,false,false,1575,231006,Door knocker
2004,"","","",European Sculpture and Decorative Arts,false,false,1550,231140,Half sovereign
1930,"","","",European Sculpture and Decorative Arts,false,false,1599,231168,Border
1979,"","","",European Sculpture and Decorative Arts,false,false,1771,231548,Case
2005,"",German,"",European Sculpture and Decorative Arts,false,false,1750,231568,Toilet box with key
1974,"","","",European Sculpture and Decorative Arts,false,false,1810,231679,Fork
1958,"","","",European Sculpture and Decorative Arts,false,false,1799,231741,Knife
1958,"","","",European Sculpture and Decorative Arts,false,false,1799,231747,Knife
1924,"",French,"",European Sculpture and Decorative Arts,false,false,1757,231854,Vase
1974,"","","",European Sculpture and Decorative Arts,false,false,1740,231918,Side chair
1959,"","","",European Sculpture and Decorative Arts,false,false,1875,228746,Portrait
1960,"","","",European Sculpture and Decorative Arts,false,false,1899,228803,Omophorion
1960,"","","",European Sculpture and Decorative Arts,false,false,1599,228819,Bed valance
1961,"","","",European Sculpture and Decorative Arts,false,false,1899,228826,Piece
1961,"","","",European Sculpture and Decorative Arts,false,false,1799,228834,Skirt
1963,"","","",European Sculpture and Decorative Arts,false,false,1899,228883,Tablecloth
1963,"","","",European Sculpture and Decorative Arts,false,false,1899,228885,Piece
1963,"","","",European Sculpture and Decorative Arts,false,false,1899,228889,Piece
2010,"",Hungarian,"",European Sculpture and Decorative Arts,false,false,1765,237039,Traveling set
2009,"","","",European Sculpture and Decorative Arts,false,false,1815,237199,Balance and weights with case
1975,"",American,American,Modern and Contemporary Art,false,false,1949,237436,Figure
2002,"","","",European Sculpture and Decorative Arts,false,false,1699,230439,Fragment
2002,"","","",European Sculpture and Decorative Arts,false,false,1799,230497,Fragment
2002,"","","",European Sculpture and Decorative Arts,false,false,1599,230519,Fragment
2002,"","","",European Sculpture and Decorative Arts,false,false,1499,230578,Fragment
2002,"","","",European Sculpture and Decorative Arts,false,false,1599,230584,Fragment
2002,"","","",European Sculpture and Decorative Arts,false,false,1599,230585,Fragment
2002,"","","",European Sculpture and Decorative Arts,false,false,1750,230600,Fragment
2002,"","","",European Sculpture and Decorative Arts,false,false,1699,230639,Fragment
"","","","",European Sculpture and Decorative Arts,false,false,1799,230691,Panel
"","","","",European Sculpture and Decorative Arts,false,false,1799,230832,Piece
"","","","",European Sculpture and Decorative Arts,false,false,1890,230856,Handkerchief
1874,"","",Roman,Greek and Roman Art,false,false,299,239836,Jar
1874,"","",Roman,Greek and Roman Art,false,false,80,239849,"Bowl, Rippenschale"
1874,"","",Roman,Greek and Roman Art,false,false,299,239856,"Beaker, indented"
1974,"","","",European Sculpture and Decorative Arts,false,false,1599,229456,Towel
1975,"","","",European Sculpture and Decorative Arts,false,false,1869,229482,Table runner
1976,"","","",European Sculpture and Decorative Arts,false,false,1910,229527,Album
1948,"","","",European Sculpture and Decorative Arts,false,false,1779,238950,Fork with knife handle
2012,"",German,"",European Sculpture and Decorative Arts,false,false,1815,238970,Potpourri vase
2012,"",French,"",European Sculpture and Decorative Arts,false,false,1784,239015,Candlestick
2012,"",French,"",European Sculpture and Decorative Arts,false,false,1789,239154,Architectural model
2013,"",French,"",European Sculpture and Decorative Arts,false,false,1555,239399,Roundel
2013,"",French,"",European Sculpture and Decorative Arts,false,false,1895,239561,Flask
2006,"","","",European Sculpture and Decorative Arts,false,false,1806,236147,Chamber candlestick
1959,"","","",European Sculpture and Decorative Arts,false,false,1750,236323,Teapot
2008,"","","",European Sculpture and Decorative Arts,false,false,1899,236632,Picture frame
2008,"","","",European Sculpture and Decorative Arts,false,false,1949,236655,Rice dish
2009,"","","",European Sculpture and Decorative Arts,false,false,1665,236740,Molded base
1894,"",Dutch,"",European Sculpture and Decorative Arts,false,false,1769,236802,Oil container with cover
1968,"","","",European Sculpture and Decorative Arts,false,false,1680,236806,Shovel
2009,"","","",European Sculpture and Decorative Arts,false,false,1880,236954,Handkerchief
2009,"","","",European Sculpture and Decorative Arts,false,false,1880,236958,Dresser cloth
1874,"","",Cypriot,Greek and Roman Art,false,false,-600,240971,Juglet
1874,"","",Cypriot,Greek and Roman Art,false,false,-310,241029,Head of a man
1914,"","","",European Sculpture and Decorative Arts,false,false,1700,232023,Chair
1874,"","",Cypriot,Greek and Roman Art,false,false,-1600,240408,Askos in the form of an animal
1874,"","",Cypriot,Greek and Roman Art,false,false,-900,240453,Jug
1874,"","",Cypriot,Greek and Roman Art,false,false,-600,240463,Juglet
1874,"","",Cypriot,Greek and Roman Art,false,false,-750,240482,Flask
1874,"","",Cypriot,Greek and Roman Art,false,false,-900,240538,Jug
1874,"","",Cypriot,Greek and Roman Art,false,false,-600,240571,Amphora
1874,"","",Cypriot,Greek and Roman Art,false,false,-900,240599,Plate
1874,"","",Cypriot,Greek and Roman Art,false,false,-1050,240625,Jug
1874,"","",Cypriot,Greek and Roman Art,false,false,-1725,240637,Composite jug
1874,"","",Cypriot,Greek and Roman Art,false,false,-1600,240686,Jug
1874,"","",Cypriot,Greek and Roman Art,false,false,-1600,240689,Juglet
1914,"","","",European Sculpture and Decorative Arts,false,false,1707,237982,Chair
1961,"","","",European Sculpture and Decorative Arts,false,false,1899,238156,Scissors
2011,"",British,"",European Sculpture and Decorative Arts,false,true,1732,238823,Basket
1920,"","","",European Sculpture and Decorative Arts,false,false,1830,238827,Teacup
2012,"","","",European Sculpture and Decorative Arts,false,false,1994,238892,Casting model
1874,"","","Roman, Cypriot",Greek and Roman Art,false,false,100,241556,Lamp
1874,"","",Roman,Greek and Roman Art,false,false,40,241577,Lamp
1874,"","",Roman,Greek and Roman Art,false,false,350,241591,Lamp
1874,"","",Roman,Greek and Roman Art,false,false,99,241621,Lamp
1874,"","",Roman,Greek and Roman Art,false,false,199,241627,Lamp
1874,"","",Roman,Greek and Roman Art,false,false,90,241654,Lamp
1874,"","","Roman, Cypriot",Greek and Roman Art,false,false,100,241732,Lamp
1874,"","","Roman, Cypriot",Greek and Roman Art,false,false,100,241748,Lamp
1874,"","","Roman, Cypriot",Greek and Roman Art,false,false,400,241762,Lamp
1874,"","",Roman,Greek and Roman Art,false,false,350,241807,Lamp
1874,"","",Egyptian or Cypriot,Greek and Roman Art,false,false,-1300,239937,Krateriskos
1874,"","",Cypriot,Greek and Roman Art,false,false,-200,240018,Jug
1874,"","",Cypriot,Greek and Roman Art,false,false,-600,240034,Dinos
1874,"","",Cypriot,Greek and Roman Art,false,false,-480,240102,Kylix
1874,"","",Mycenaean,Greek and Roman Art,false,false,-1190,240335,False-necked jar
1874,"","",Mycenaean,Greek and Roman Art,false,false,-1050,240353,Jug
1874,"","",Cypriot,Greek and Roman Art,false,false,-200,241152,Statuette of Eros holding swan
1874,"","",Cypriot,Greek and Roman Art,false,false,-200,241154,Statuette of Eros holding an apple
1874,"","",Cypriot,Greek and Roman Art,false,false,-480,241195,Male ? figurine
1874,"","",Cypriot,Greek and Roman Art,false,false,-500,241205,Ring-dance with flute player
1874,"","",Cypriot,Greek and Roman Art,false,true,-600,241246,Statuette of a male flute player
1874,"","",Roman,Greek and Roman Art,false,false,99,241473,Lamp
1874,"","",Roman,Greek and Roman Art,false,false,199,243159,Earring with ball pendant and disc
1874,"","",Roman,Greek and Roman Art,false,false,2,243178,Earring with pendant
1874,"","",Roman,Greek and Roman Art,false,false,330,243216,Earring with pendant
1874,"","",Roman,Greek and Roman Art,false,false,299,243236,Earring with disc and pearl setting
1874,"","","",Greek and Roman Art,false,false,330,243246,"Earring-loop type, plain"
1874,"","","",Greek and Roman Art,false,false,330,243247,"Earring-loop type, plain"
1874,"","","Roman, Cypriot",Greek and Roman Art,false,false,99,239708,"Roundel, medallion"
1874,"","","Roman, Cypriot",Greek and Roman Art,false,false,70,242038,Grave relief of two young men
1874,"","",Cypriot,Greek and Roman Art,false,false,-500,242089,Statuette of a figure with a mask
1874,"","",Cypriot,Greek and Roman Art,false,false,100,242282,"Hand, left, holding incense box"
1874,"","",Cypriot,Greek and Roman Art,false,false,-300,242305,Statuette of a temple boy
1874,"","",Cypriot,Greek and Roman Art,false,false,-200,242326,"Statue of a votary, male"
1874,"","","Roman, Cypriot",Greek and Roman Art,false,false,330,242343,Head of a youth
1874,"","",Cypriot,Greek and Roman Art,false,false,-1,242362,Portrait head of an elderly man
1874,"","",Cypriot,Greek and Roman Art,false,false,-400,242381,Head of a man
1874,"","",Cypriot,Greek and Roman Art,false,false,-1200,242435,Frontlet of thin leaf
1874,"","",Cypriot,Greek and Roman Art,false,false,-300,241830,"Bowl fragment, Phoenician inscription"
1874,"","",Cypriot,Greek and Roman Art,false,false,-500,242013,Statue of a man
1874,"","",Cypriot,Greek and Roman Art,false,false,-1050,244209,Arrowhead
1874,"","",Cypriot,Greek and Roman Art,false,false,-2000,244279,Axehead
1874,"","",Cypriot,Greek and Roman Art,false,true,100,244370,Ear probe
1874,"","",Cypriot,Greek and Roman Art,false,false,100,242640,Fibula
1874,"","",Cypriot,Greek and Roman Art,false,false,100,242722,Plaque with figure of Atlas
1874,"","",Cypriot,Greek and Roman Art,false,false,-300,242723,Diadem
1874,"","",Cypriot,Greek and Roman Art,false,false,100,242740,"Bead, tubular"
1874,"","","Greek, Cypriot",Greek and Roman Art,false,false,-400,242801,"Earring, spiral"
1874,"","",Cypriot,Greek and Roman Art,false,false,-401,242812,Earring or spiral
1874,"","",Greek,Greek and Roman Art,false,false,-200,242932,Earring with head of lion
1874,"","",Greek,Greek and Roman Art,false,false,-1,242940,Earring with Eros
1874,"","",Greek or Cypriot,Greek and Roman Art,false,false,-400,243046,Pendant in the form of a vase
1874,"","","",Greek and Roman Art,false,false,330,243064,"Ornament, flower-shaped mount for stone base"
1874,"","",Cypriot,Greek and Roman Art,false,false,-1900,240790,Juglet
1874,"","",Cypriot,Greek and Roman Art,false,false,-1725,240800,Disk
1874,"","",Cypriot,Greek and Roman Art,false,false,-1450,240842,Bowl
1874,"","",Cypriot,Greek and Roman Art,false,false,-1050,240867,Bowl
1874,"","",Cypriot,Greek and Roman Art,false,false,-1050,240869,Bowl
1874,"","",Cypriot,Greek and Roman Art,false,false,-1050,240890,Jug
1874,"","",Cypriot,Greek and Roman Art,false,false,-1050,240904,Cup
1874,"","",Egyptian,Greek and Roman Art,false,false,-900,243733,"Amulet, Ptah-seker"
1874,"","",Egyptian,Greek and Roman Art,false,false,-30,243761,"Amulet, Bast"
1874,"","",Egyptian,Greek and Roman Art,false,false,-30,243789,"Amulet, pectoral"
1874,"","",Egyptian,Greek and Roman Art,false,false,-30,243809,Button seal
1874,"","",Cypriot,Greek and Roman Art,false,false,-300,244005,Alabastron
1874,"","","",Greek and Roman Art,false,false,330,243342,"Earring, delta-shaped"
1874,"","","",Greek and Roman Art,false,false,330,243395,Earring-hook type with ball pendant and paste setting
1874,"","","",Greek and Roman Art,false,false,330,243411,Earring-hook type with disc
